"DATE","OPEN","CLOSE","HIGH","LOW","VOLUME"
"2015-10-20T23:00:00.000Z",270.61,270.97,271.59,270.15,552.67053556
"2015-10-21T00:00:00.000Z",270.99,270.95,271.89,270.24,161.85879725
"2015-10-21T01:00:00.000Z",270.91,271.86,272.28,270.91,375.5639098
"2015-10-21T02:00:00.000Z",271.81,270.71,272.26,270.5,300.81087499
"2015-10-21T03:00:00.000Z",270.91,270.93,271.54,270.74,208.93792771
"2015-10-21T04:00:00.000Z",270.93,271.11,271.45,270.9,167.31284739
"2015-10-21T05:00:00.000Z",271.13,271.6,272.01,270.9,370.26490336
"2015-10-21T06:00:00.000Z",271.7,268.89,271.7,266.36,1451.95926037
"2015-10-21T07:00:00.000Z",268.99,268.72,269.26,267.99,225.1133423
"2015-10-21T08:00:00.000Z",268.95,269,269.47,268.57,186.19472145
"2015-10-21T09:00:00.000Z",269.11,267.51,269.45,267.02,264.63913767
"2015-10-21T10:00:00.000Z",267.22,266.1,267.22,264.5,1478.46673862
"2015-10-21T11:00:00.000Z",266.17,266.68,266.7,265.61,552.04649661
"2015-10-21T12:00:00.000Z",266.67,265.56,266.68,265.55,997.93414714
"2015-10-21T13:00:00.000Z",265.55,265.96,266.1,264.1,518.26694757
"2015-10-21T14:00:00.000Z",265.94,267.57,268.33,265.94,360.28007977
"2015-10-21T15:00:00.000Z",267.56,268.6,269,267.13,1065.3494141
"2015-10-21T16:00:00.000Z",268.25,268.43,268.58,268.01,159.41681838
"2015-10-21T17:00:00.000Z",268.5,268.1,268.77,268.07,280.55283551
"2015-10-21T18:00:00.000Z",268.1,268.09,268.37,268.09,160.89651092
"2015-10-21T19:00:00.000Z",268.09,268.73,268.99,268.09,269.16273314
"2015-10-21T20:00:00.000Z",268.73,268.55,268.8,268.32,138.84165752
"2015-10-21T21:00:00.000Z",268.55,268.42,268.75,268.28,89.5326758
"2015-10-21T22:00:00.000Z",268.41,267.91,268.61,267.91,390.94717241
"2015-10-21T23:00:00.000Z",268,267.8,268.1,267.3,443.09634616
"2015-10-22T00:00:00.000Z",267.99,268.25,268.69,267.95,168.40613124
"2015-10-22T01:00:00.000Z",268.06,268.39,268.46,267.85,286.54974128
"2015-10-22T02:00:00.000Z",268.4,267.81,268.69,267.6,321.41730963
"2015-10-22T03:00:00.000Z",268.2,267.93,268.45,267.3,254.46421639
"2015-10-22T04:00:00.000Z",267.69,268,268.37,267.66,95.62730214
"2015-10-22T05:00:00.000Z",268,268.4,268.69,267.6,881.99209476
"2015-10-22T06:00:00.000Z",268.39,270,270.5,268.32,1155.26281136
"2015-10-22T07:00:00.000Z",270.27,270.11,270.49,269.71,275.82986287
"2015-10-22T08:00:00.000Z",270.28,271.95,272.35,270.26,1345.54914673
"2015-10-22T09:00:00.000Z",271.94,275,275.02,271.8,2276.96408666
"2015-10-22T10:00:00.000Z",275,275.07,275.87,273,4490.46024784
"2015-10-22T11:00:00.000Z",275.07,276,279.97,275.02,5879.40876678
"2015-10-22T12:00:00.000Z",276,275.99,278.44,275.66,2010.40006731
"2015-10-22T13:00:00.000Z",276,276.75,277.16,274.6,1567.81269934
"2015-10-22T14:00:00.000Z",276.75,274.86,276.75,274.79,611.48866393
"2015-10-22T15:00:00.000Z",274.99,274.99,275.75,274.87,495.59535256
"2015-10-22T16:00:00.000Z",275.05,274.71,275.12,274.13,482.55035041
"2015-10-22T17:00:00.000Z",274.71,274.76,275.31,274.4,355.93154355
"2015-10-22T18:00:00.000Z",274.76,274.33,274.77,274.13,351.98824977
"2015-10-22T19:00:00.000Z",274.33,274,274.35,274,679.8278197
"2015-10-22T20:00:00.000Z",274.09,276.46,276.47,274.09,2207.42180076
"2015-10-22T21:00:00.000Z",275.93,275.05,276.4,274.8,579.90268013
"2015-10-22T22:00:00.000Z",275.02,274.8,275.2,274.77,69.40221018
"2015-10-22T23:00:00.000Z",274.98,275.83,276.34,274.86,396.51642918
"2015-10-23T00:00:00.000Z",275.83,276.45,277.04,275.46,374.92339009
"2015-10-23T01:00:00.000Z",276.09,276.8,276.99,275.66,217.95005465
"2015-10-23T02:00:00.000Z",276.8,275.98,276.8,275.64,206.53481468
"2015-10-23T03:00:00.000Z",275.98,275.17,276.11,275.15,301.47182925
"2015-10-23T04:00:00.000Z",275.18,276.51,277.1,275.15,260.47106869
"2015-10-23T05:00:00.000Z",276.5,279.19,280,276.09,3172.15252614
"2015-10-23T06:00:00.000Z",279.13,279.07,280.5,278.88,1896.44754297
"2015-10-23T07:00:00.000Z",279.03,278.97,279.46,278.72,560.16003002
"2015-10-23T08:00:00.000Z",278.97,280,280.9,278.89,1503.20137243
"2015-10-23T09:00:00.000Z",279.94,278.56,280,278.43,392.24726561
"2015-10-23T10:00:00.000Z",278.58,278.32,278.65,278.03,92.84464174
"2015-10-23T11:00:00.000Z",278.33,279.2,279.85,278.33,816.83444591
"2015-10-23T12:00:00.000Z",279.2,277.01,279.4,275.36,1769.82482203
"2015-10-23T13:00:00.000Z",277.03,278.15,278.19,276.51,1016.25371822
"2015-10-23T14:00:00.000Z",278.15,277.5,278.2,277.43,624.20376834
"2015-10-23T15:00:00.000Z",277.5,278.2,278.2,277.19,445.61802179
"2015-10-23T16:00:00.000Z",278,277.9,278.19,277.46,178.55409324
"2015-10-23T17:00:00.000Z",277.9,278,278.07,277.63,376.83714682
"2015-10-23T18:00:00.000Z",278.05,278.12,278.25,277.76,340.72244452
"2015-10-23T19:00:00.000Z",278.11,278.7,278.7,278.02,376.98035569
"2015-10-23T20:00:00.000Z",278.7,278.49,278.85,278.49,199.69288842
"2015-10-23T21:00:00.000Z",278.51,277.81,278.51,277.75,222.25734793
"2015-10-23T22:00:00.000Z",277.81,278,278,277.75,142.42775661
"2015-10-23T23:00:00.000Z",277.99,279.21,279.25,277.76,368.95199204
"2015-10-24T00:00:00.000Z",279.04,280.88,280.89,279,1284.82286506
"2015-10-24T01:00:00.000Z",280.88,280.84,281,280.45,798.71935943
"2015-10-24T02:00:00.000Z",280.88,279.71,280.88,279.71,239.77833386
"2015-10-24T03:00:00.000Z",279.72,281.58,281.58,279.7,1207.32595274
"2015-10-24T04:00:00.000Z",281.57,281.98,281.99,281.49,536.60771466
"2015-10-24T05:00:00.000Z",281.99,280.38,282.4,280,1003.67691402
"2015-10-24T06:00:00.000Z",280.4,280.19,280.84,279.73,268.04035036
"2015-10-24T07:00:00.000Z",280.38,280.02,281,279.7,526.4898676
"2015-10-24T08:00:00.000Z",280.01,280.89,280.9,279.71,136.00710653
"2015-10-24T09:00:00.000Z",280.98,280.83,281.44,280.63,176.55340843
"2015-10-24T10:00:00.000Z",281.1,280.73,281.7,280.2,271.45230752
"2015-10-24T11:00:00.000Z",280.66,280.31,280.83,279.7,269.40623256
"2015-10-24T12:00:00.000Z",280.31,280.25,280.31,279.99,73.63588391
"2015-10-24T13:00:00.000Z",279.99,282.15,282.18,279.99,434.70325128
"2015-10-24T14:00:00.000Z",282.17,281.99,282.18,281.07,240.94072719
"2015-10-24T15:00:00.000Z",282.15,282.04,282.4,281.12,575.18437448
"2015-10-24T16:00:00.000Z",282.04,281.55,282.4,281.5,260.13650286
"2015-10-24T17:00:00.000Z",281.55,281.53,281.8,281.5,189.65677075
"2015-10-24T18:00:00.000Z",281.6,281.6,281.66,281.03,392.90509293
"2015-10-24T19:00:00.000Z",281.8,280.69,281.99,280.35,514.70587893
"2015-10-24T20:00:00.000Z",280.7,280.98,281.08,280.7,90.63621281
"2015-10-24T21:00:00.000Z",280.8,280.88,281.04,280.8,82.39930562
"2015-10-24T22:00:00.000Z",281,281.35,281.88,280.87,148.9644074
"2015-10-24T23:00:00.000Z",281.45,284.19,284.47,281.42,4211.83774631
"2015-10-25T00:00:00.000Z",284.19,284,287.22,283.62,3752.93039262
"2015-10-25T01:00:00.000Z",283.99,284.61,286.52,281.2,2041.59093644
"2015-10-25T02:00:00.000Z",284.15,287.5,288,284,2007.07446477
"2015-10-25T03:00:00.000Z",287.5,288.15,291.61,287.3,4286.8658977
"2015-10-25T04:00:00.000Z",288.19,289.57,289.91,286.34,1294.13640305
"2015-10-25T05:00:00.000Z",289.69,292,292.98,289.33,1744.84778023
"2015-10-25T06:00:00.000Z",292,292.24,292.61,291.13,979.86583499
"2015-10-25T07:00:00.000Z",292,289.98,292,289.43,899.57971338
"2015-10-25T08:00:00.000Z",289.98,289.95,291.05,289.95,396.12274884
"2015-10-25T09:00:00.000Z",290.04,291.92,291.97,289.89,243.23297373
"2015-10-25T10:00:00.000Z",291.88,291.34,292.8,291.33,995.24527519
"2015-10-25T11:00:00.000Z",291.15,288.55,291.17,287.02,2227.7269185
"2015-10-25T12:00:00.000Z",288.57,289.67,289.98,288.12,536.61439224
"2015-10-25T13:00:00.000Z",289.6,292,292.04,289.5,1020.95718975
"2015-10-25T14:00:00.000Z",292,295.84,295.99,291.78,2339.04613096
"2015-10-25T15:00:00.000Z",295.89,295.35,295.98,293,1636.82854744
"2015-10-25T16:00:00.000Z",295.36,293.7,295.36,292.98,786.86097745
"2015-10-25T17:00:00.000Z",293.7,294.7,294.7,293.15,578.40095994
"2015-10-25T18:00:00.000Z",294.67,293.11,294.7,293,360.32520433
"2015-10-25T19:00:00.000Z",293.11,294.22,294.6,293,652.22443648
"2015-10-25T20:00:00.000Z",294.42,290.94,294.42,289,3674.77969993
"2015-10-25T21:00:00.000Z",290.67,287.8,290.89,284.5,4382.4241626
"2015-10-25T22:00:00.000Z",287.78,289.18,289.85,287.68,696.23099843
"2015-10-25T23:00:00.000Z",289.19,284.79,290.1,284.25,2483.73875791
"2015-10-26T00:00:00.000Z",284.7,285.44,286.89,284.26,1388.55945563
"2015-10-26T01:00:00.000Z",285.41,287.32,287.92,285.4,593.48451598
"2015-10-26T02:00:00.000Z",287.53,285.62,287.53,284.67,879.30263939
"2015-10-26T03:00:00.000Z",285.8,285.92,286.52,284.97,238.59447279
"2015-10-26T04:00:00.000Z",285.88,282.26,286.6,282.25,6083.40140345
"2015-10-26T05:00:00.000Z",282.27,284,285.4,282.25,1191.98287174
"2015-10-26T06:00:00.000Z",284,285,285,284,319.44491783
"2015-10-26T07:00:00.000Z",284.82,285.95,285.97,283.48,224.9662662
"2015-10-26T08:00:00.000Z",285.95,285.5,286,285.38,295.00053161
"2015-10-26T09:00:00.000Z",285.5,285.21,286.17,284.47,395.85976515
"2015-10-26T10:00:00.000Z",285.21,284.19,285.68,284.18,188.37207034
"2015-10-26T11:00:00.000Z",284.19,285.99,286,284.13,273.76911142
"2015-10-26T12:00:00.000Z",285.97,285.4,285.99,285.37,413.4345233
"2015-10-26T13:00:00.000Z",285.39,286.25,286.25,285.32,388.93163379
"2015-10-26T14:00:00.000Z",286.25,286.74,287.49,285.99,825.09667953
"2015-10-26T15:00:00.000Z",286.87,285.49,287.46,285.1,693.7163794
"2015-10-26T16:00:00.000Z",285.38,285.25,285.8,284.22,669.45008695
"2015-10-26T17:00:00.000Z",285.51,285.1,285.65,285.1,20.41503559
"2015-10-26T18:00:00.000Z",285.11,284.5,285.69,284.5,353.9837666
"2015-10-26T19:00:00.000Z",284.54,284.7,284.72,284.12,219.90603347
"2015-10-26T20:00:00.000Z",284.71,286.34,286.8,284.12,713.11059959
"2015-10-26T21:00:00.000Z",286.35,286.84,286.98,286.05,321.06996484
"2015-10-26T22:00:00.000Z",286.98,287,287.27,286.43,273.7407918
"2015-10-26T23:00:00.000Z",287,287.22,287.37,286.63,191.96275885
"2015-10-27T00:00:00.000Z",287.22,290.84,291.29,287.1,1697.36045308
"2015-10-27T01:00:00.000Z",290.83,290.75,292.3,290.33,806.14489443
"2015-10-27T02:00:00.000Z",290.76,291.99,293.18,290,1503.54695168
"2015-10-27T03:00:00.000Z",291.95,287.72,292.46,287.72,1486.93098833
"2015-10-27T04:00:00.000Z",287.71,289.05,289.87,286.71,1148.48520214
"2015-10-27T05:00:00.000Z",288.72,292,292.2,288.5,1053.1214171
"2015-10-27T06:00:00.000Z",292.2,289.99,292.2,289.64,421.51321696
"2015-10-27T07:00:00.000Z",289.99,288.7,290.98,288.3,382.58344063
"2015-10-27T08:00:00.000Z",288.47,289.91,290.52,288.47,195.96282367
"2015-10-27T09:00:00.000Z",289.87,289.96,290.09,289.22,322.17965245
"2015-10-27T10:00:00.000Z",289.96,290.11,290.19,289.67,243.88179569
"2015-10-27T11:00:00.000Z",290.11,290.75,291.3,289.85,254.00877539
"2015-10-27T12:00:00.000Z",291.3,295.5,296.41,290.95,3838.00268067
"2015-10-27T13:00:00.000Z",295.5,295.56,296.16,294.42,1819.08204419
"2015-10-27T14:00:00.000Z",295.66,294.65,298.48,294.15,2761.76368502
"2015-10-27T15:00:00.000Z",294.74,295.15,295.65,294.09,1291.1468597
"2015-10-27T16:00:00.000Z",295.01,296.31,297.45,295.01,751.52037804
"2015-10-27T17:00:00.000Z",296.49,296.62,297.48,295.8,525.06729631
"2015-10-27T18:00:00.000Z",296.65,294.25,297.18,292.1,1503.09874175
"2015-10-27T19:00:00.000Z",294.25,296.43,296.5,294.25,548.07704275
"2015-10-27T20:00:00.000Z",296.36,295.16,296.44,295.15,574.61206709
"2015-10-27T21:00:00.000Z",295.46,298.26,298.86,295.46,1542.83753312
"2015-10-27T22:00:00.000Z",298.08,295.79,298.08,292.29,1866.25090044
"2015-10-27T23:00:00.000Z",295.68,295.29,295.79,294.95,285.6634501
"2015-10-28T00:00:00.000Z",295.29,296.99,296.99,295.29,284.42838865
"2015-10-28T01:00:00.000Z",297.29,298.98,299.99,296.34,3689.18558748
"2015-10-28T02:00:00.000Z",298.99,298,303.68,298,6194.42036151
"2015-10-28T03:00:00.000Z",298.4,301.45,302.06,297.76,1415.11534267
"2015-10-28T04:00:00.000Z",300.82,301.5,302.49,300.55,452.59753813
"2015-10-28T05:00:00.000Z",301.06,301.56,302.33,300.8,387.55811257
"2015-10-28T06:00:00.000Z",301.67,300,302.15,297.8,1663.07759872
"2015-10-28T07:00:00.000Z",299.99,300.01,300.7,299.62,288.98572317
"2015-10-28T08:00:00.000Z",300.66,300.86,300.99,299.26,349.57375026
"2015-10-28T09:00:00.000Z",300.84,303.2,304,300.1,1552.61642995
"2015-10-28T10:00:00.000Z",303.16,300,305,299,2842.77772548
"2015-10-28T11:00:00.000Z",301.13,302.79,302.84,300.35,391.9873469
"2015-10-28T12:00:00.000Z",302.79,303.42,303.53,302.01,371.91905685
"2015-10-28T13:00:00.000Z",303.29,303.99,304.03,302.41,537.82495171
"2015-10-28T14:00:00.000Z",303.96,307.13,307.99,303.96,2484.87084183
"2015-10-28T15:00:00.000Z",306.99,306.09,307.7,304.41,1526.1572487
"2015-10-28T16:00:00.000Z",306.6,300.73,306.6,296.32,5765.89062847
"2015-10-28T17:00:00.000Z",300.99,298.5,300.99,297,1435.8151901
"2015-10-28T18:00:00.000Z",298.82,299.39,299.68,298.82,490.97185099
"2015-10-28T19:00:00.000Z",299.48,299.96,301.36,299.25,738.60094607
"2015-10-28T20:00:00.000Z",300,302,302,299.73,373.6961636
"2015-10-28T21:00:00.000Z",301.99,302.75,302.75,301.02,653.32274562
"2015-10-28T22:00:00.000Z",302.88,304,304,302.76,784.44436321
"2015-10-28T23:00:00.000Z",304,304.5,304.88,303.89,934.80181223
"2015-10-29T00:00:00.000Z",304.5,304.2,305,301.5,1173.3024317
"2015-10-29T01:00:00.000Z",304.24,303.98,304.74,303.2,437.78862206
"2015-10-29T02:00:00.000Z",303.94,305.7,305.99,303.69,869.76325493
"2015-10-29T03:00:00.000Z",305.7,304.56,307,303.6,1337.10352979
"2015-10-29T04:00:00.000Z",304.46,306.32,306.72,304.46,709.70723766
"2015-10-29T05:00:00.000Z",306.01,306.36,307.83,305.78,1013.50640249
"2015-10-29T06:00:00.000Z",306.35,307.21,307.3,305.5,378.42592771
"2015-10-29T07:00:00.000Z",307.2,307.21,307.44,305.01,785.98805884
"2015-10-29T08:00:00.000Z",307.49,307.15,307.71,305.42,572.43201864
"2015-10-29T09:00:00.000Z",307.16,310.29,313.01,306.54,3650.58167347
"2015-10-29T10:00:00.000Z",310.3,311.6,312.99,310.2,1082.50605959
"2015-10-29T11:00:00.000Z",311.76,310.41,311.76,309.21,895.79349187
"2015-10-29T12:00:00.000Z",311,310.75,312.25,307,1899.31548492
"2015-10-29T13:00:00.000Z",310.65,315.1,316.23,310.65,5076.80940267
"2015-10-29T14:00:00.000Z",315.3,315.5,316.3,314.3,1188.40643253
"2015-10-29T15:00:00.000Z",315.52,315.74,316.55,315.03,654.62549502
"2015-10-29T16:00:00.000Z",315.75,312,321.53,307,15937.39869328
"2015-10-29T17:00:00.000Z",311.94,310,313.12,307.75,4611.38770611
"2015-10-29T18:00:00.000Z",309.81,314.65,316.19,309.57,2005.97328415
"2015-10-29T19:00:00.000Z",314.65,313.26,314.92,312.13,756.14050531
"2015-10-29T20:00:00.000Z",313.26,314.69,314.69,311,1453.14940472
"2015-10-29T21:00:00.000Z",314.62,315.54,316.74,312.73,1184.79197739
"2015-10-29T22:00:00.000Z",315.51,315.96,316.5,314.21,1292.32189747
"2015-10-29T23:00:00.000Z",315.96,314.88,316.48,313.07,2246.62431996
"2015-10-30T00:00:00.000Z",314.23,315.89,316.99,313.82,1138.25903211
"2015-10-30T01:00:00.000Z",315.81,325.99,326,315.68,5235.30284288
"2015-10-30T02:00:00.000Z",325.98,324.68,327,318.8,4661.22775473
"2015-10-30T03:00:00.000Z",324.68,328.99,329,323.78,2078.75827316
"2015-10-30T04:00:00.000Z",328.9,326.99,335.99,325.4,6841.37783195
"2015-10-30T05:00:00.000Z",326.98,329.99,330.77,322,5304.85550802
"2015-10-30T06:00:00.000Z",329.85,332.97,333,326.2,1183.65377506
"2015-10-30T07:00:00.000Z",332.95,333.89,335.85,330.34,2286.30047571
"2015-10-30T08:00:00.000Z",332.9,333.4,336,328.64,2587.39169689
"2015-10-30T09:00:00.000Z",333.33,327.41,333.35,324.1,3593.04872318
"2015-10-30T10:00:00.000Z",327.45,329,331.2,326.77,1137.187849
"2015-10-30T11:00:00.000Z",328.73,323.45,328.73,322.5,2455.95687742
"2015-10-30T12:00:00.000Z",323.45,318,324.86,314,6090.25852368
"2015-10-30T13:00:00.000Z",318.01,319.5,321.83,315.72,2343.40670088
"2015-10-30T14:00:00.000Z",319.5,323.19,325,319.5,2416.952782
"2015-10-30T15:00:00.000Z",323.19,324.01,325,322.03,917.7657347
"2015-10-30T16:00:00.000Z",324,325.76,325.96,322.06,1206.65311357
"2015-10-30T17:00:00.000Z",325.05,326.99,329.4,325.05,2149.4517828
"2015-10-30T18:00:00.000Z",326.99,328.47,329.38,326.81,1151.2309328
"2015-10-30T19:00:00.000Z",328.47,327.25,328.87,325.01,1956.8501347
"2015-10-30T20:00:00.000Z",327,323.83,327.25,319.34,2435.58681511
"2015-10-30T21:00:00.000Z",323.83,324.81,325,321.83,888.02241577
"2015-10-30T22:00:00.000Z",324.78,327.5,327.5,322.75,712.11470169
"2015-10-30T23:00:00.000Z",327.5,328.19,329.9,325.84,2090.62365978
"2015-10-31T00:00:00.000Z",328.2,331.88,335.87,328.2,3628.09096687
"2015-10-31T01:00:00.000Z",331.89,331.2,334.25,330,1418.72675987
"2015-10-31T02:00:00.000Z",331.06,332.76,334.5,330.81,864.24715027
"2015-10-31T03:00:00.000Z",332.77,329.99,334.49,329.41,1144.00223458
"2015-10-31T04:00:00.000Z",329.99,325.26,330,321.35,4781.41561503
"2015-10-31T05:00:00.000Z",325.26,324.99,325.98,322.53,946.66225159
"2015-10-31T06:00:00.000Z",325.5,327.3,327.3,324.56,400.29977377
"2015-10-31T07:00:00.000Z",327.29,327.99,330.38,326.94,554.38080017
"2015-10-31T08:00:00.000Z",328,328.57,328.57,326.57,125.34099221
"2015-10-31T09:00:00.000Z",328.58,327.86,328.59,325,439.34113189
"2015-10-31T10:00:00.000Z",328.42,324,328.58,323,556.80913737
"2015-10-31T11:00:00.000Z",324,324.57,325,321.5,812.74270024
"2015-10-31T12:00:00.000Z",324.3,326.87,327.07,323.19,537.56331043
"2015-10-31T13:00:00.000Z",326.2,324.8,326.69,323.54,370.50856463
"2015-10-31T14:00:00.000Z",324.49,323.74,326.05,321.1,1429.1658616
"2015-10-31T15:00:00.000Z",323.64,319.4,323.75,318,2813.03763444
"2015-10-31T16:00:00.000Z",319.4,317.34,321,316.25,1583.43726553
"2015-10-31T17:00:00.000Z",317.3,315.53,320.1,315.5,1912.64301991
"2015-10-31T18:00:00.000Z",315.5,314.61,316.91,307.2,8790.72836439
"2015-10-31T19:00:00.000Z",314.63,316.39,318.87,314.26,2848.74035729
"2015-10-31T20:00:00.000Z",316.38,310.24,316.46,309.43,2527.3235186
"2015-10-31T21:00:00.000Z",310.23,312.76,315.68,309.51,1600.09097005
"2015-10-31T22:00:00.000Z",313.02,315.36,317.51,313,1929.11861235
"2015-10-31T23:00:00.000Z",314.83,316,316.77,313.33,927.89479471
"2015-11-01T00:00:00.000Z",316,316.71,319.49,316,1700.85060998
"2015-11-01T01:00:00.000Z",316.98,315.87,318,314.77,1017.319623
"2015-11-01T02:00:00.000Z",315.72,315.15,317.11,313.6,1516.94995036
"2015-11-01T03:00:00.000Z",315.85,315.27,316.79,314.02,543.6787455
"2015-11-01T04:00:00.000Z",315.2,319.85,322.16,314.63,1252.47883747
"2015-11-01T05:00:00.000Z",319.37,322.27,324.99,319.22,1502.26342133
"2015-11-01T06:00:00.000Z",322.04,318.89,322.1,317.3,712.46768892
"2015-11-01T07:00:00.000Z",318.33,319.61,320.29,317.26,433.98871317
"2015-11-01T08:00:00.000Z",319.62,320,320.3,318.64,214.38916935
"2015-11-01T09:00:00.000Z",320.25,323.09,324.26,320,879.53749739
"2015-11-01T10:00:00.000Z",322.4,322.99,324.07,322.4,216.74765863
"2015-11-01T11:00:00.000Z",322.42,322.52,323.64,322.01,268.16539602
"2015-11-01T12:00:00.000Z",322.74,322.73,322.97,322,299.71175565
"2015-11-01T13:00:00.000Z",322.79,321.27,322.79,320.22,346.31492323
"2015-11-01T14:00:00.000Z",321.29,319.6,321.39,318.29,877.95675009
"2015-11-01T15:00:00.000Z",319.59,318.84,319.66,317.51,955.68958698
"2015-11-01T16:00:00.000Z",319.49,317.87,320.74,317.87,397.22976095
"2015-11-01T17:00:00.000Z",317.82,316.43,318.99,316,414.27692426
"2015-11-01T18:00:00.000Z",316.4,318,319.78,316,861.2768025
"2015-11-01T19:00:00.000Z",318.01,321.07,323.7,318,1501.28265744
"2015-11-01T20:00:00.000Z",321.07,324.03,326.5,320.79,2278.55031226
"2015-11-01T21:00:00.000Z",324.49,328.19,328.5,324.03,1631.0679994
"2015-11-01T22:00:00.000Z",328.19,328.5,332.33,327.61,4688.0590363
"2015-11-01T23:00:00.000Z",328.5,330.23,333.49,328.22,1162.83319747
"2015-11-02T00:00:00.000Z",330.23,331.32,332.74,330.22,550.44034417
"2015-11-02T01:00:00.000Z",330.86,327.97,331.65,326.8,4812.80186454
"2015-11-02T02:00:00.000Z",327.98,328.98,329.99,327.98,1708.43603626
"2015-11-02T03:00:00.000Z",329,330.73,330.9,328.45,843.52295483
"2015-11-02T04:00:00.000Z",330.73,331.14,331.72,328.83,670.88389044
"2015-11-02T05:00:00.000Z",331.13,332.57,332.69,331.12,798.05969642
"2015-11-02T06:00:00.000Z",332.58,332.96,332.96,330.95,602.75295194
"2015-11-02T07:00:00.000Z",332.93,332.54,333,330.75,571.60856122
"2015-11-02T08:00:00.000Z",332.54,333.01,334.49,331.55,1898.01808736
"2015-11-02T09:00:00.000Z",333.13,332.6,333.88,331.96,683.06141645
"2015-11-02T10:00:00.000Z",332.65,334,335.39,332.52,643.65770075
"2015-11-02T11:00:00.000Z",332.99,339.9,340,332.69,2785.14235672
"2015-11-02T12:00:00.000Z",339.9,340.12,343.72,339.13,3146.21984893
"2015-11-02T13:00:00.000Z",340.19,342.76,343.72,340.11,2271.09079078
"2015-11-02T14:00:00.000Z",342.6,337.08,343,336.83,3059.9863204
"2015-11-02T15:00:00.000Z",337.07,338.37,339.9,336.76,1751.0126153
"2015-11-02T16:00:00.000Z",338.39,338.94,339.51,337.6,917.93934067
"2015-11-02T17:00:00.000Z",338.94,342.29,342.29,337.6,1445.2637282
"2015-11-02T18:00:00.000Z",342.29,344.48,344.5,341.57,2344.90615765
"2015-11-02T19:00:00.000Z",344.49,354.75,354.75,344.01,5930.79677777
"2015-11-02T20:00:00.000Z",354.75,354.71,361.89,350.5,8817.77522411
"2015-11-02T21:00:00.000Z",354.72,364.5,372.43,354.02,9797.55573108
"2015-11-02T22:00:00.000Z",364.5,366.7,368.08,358.19,7373.9825642
"2015-11-02T23:00:00.000Z",365.59,365.33,373.12,361.87,7793.23302756
"2015-11-03T00:00:00.000Z",365.08,364,367.29,362,2869.01275704
"2015-11-03T01:00:00.000Z",364,367.99,368.6,362.14,2514.91364796
"2015-11-03T02:00:00.000Z",367.99,367.15,372.5,367.01,3465.34862091
"2015-11-03T03:00:00.000Z",367.59,377.43,379,366.6,6337.38082395
"2015-11-03T04:00:00.000Z",377.43,379.49,379.9,372.86,6921.75842619
"2015-11-03T05:00:00.000Z",379.5,372.7,383.99,370,9922.95935136
"2015-11-03T06:00:00.000Z",372.7,373.98,375.99,361.11,7145.33941164
"2015-11-03T07:00:00.000Z",373.41,373.59,374.99,368.72,1838.86968496
"2015-11-03T08:00:00.000Z",373.62,373,374.99,370.01,1748.15086446
"2015-11-03T09:00:00.000Z",372.93,380.36,383.99,372.93,3773.93990056
"2015-11-03T10:00:00.000Z",380.41,376.94,387.5,365.83,7222.18582482
"2015-11-03T11:00:00.000Z",377.42,378.73,379,373.67,2364.67531007
"2015-11-03T12:00:00.000Z",378.61,394.23,398,377.64,7073.64255592
"2015-11-03T13:00:00.000Z",394.24,394.3,397.69,386.84,7098.30622414
"2015-11-03T14:00:00.000Z",393.88,394.79,397.79,390.01,4588.55329066
"2015-11-03T15:00:00.000Z",394.79,393.65,397.85,389,6228.29453844
"2015-11-03T16:00:00.000Z",394.62,403,409,393.61,11918.08403335
"2015-11-03T17:00:00.000Z",403,413.7,419,402.02,18417.2857551
"2015-11-03T18:00:00.000Z",413.75,422,422.1,409.86,9002.3370021
"2015-11-03T19:00:00.000Z",422.1,393.67,423.88,375.02,28402.87384379
"2015-11-03T20:00:00.000Z",393.23,402.99,402.99,381.02,11069.36319735
"2015-11-03T21:00:00.000Z",402.99,396.99,408.99,392.18,6489.08359092
"2015-11-03T22:00:00.000Z",397,402.1,404.97,396.84,2463.32629937
"2015-11-03T23:00:00.000Z",401.9,405,405.48,396.89,2935.78927768
"2015-11-04T00:00:00.000Z",404.98,412.97,415.97,404,4748.03886457
"2015-11-04T01:00:00.000Z",412.99,422.64,425,406,6758.54891199
"2015-11-04T02:00:00.000Z",422.65,436.05,439.5,422.65,8957.35429584
"2015-11-04T03:00:00.000Z",436.04,440.6,445,431.06,6627.53671456
"2015-11-04T04:00:00.000Z",440.63,449.93,454.43,425,17671.29610995
"2015-11-04T05:00:00.000Z",449.02,442.37,451.9,432.21,8227.82548937
"2015-11-04T06:00:00.000Z",442.3,435.99,447.75,415,11706.17315354
"2015-11-04T07:00:00.000Z",435.99,441.21,442.97,426,5721.19327238
"2015-11-04T08:00:00.000Z",441.11,436.33,449.09,430.59,4155.10801263
"2015-11-04T09:00:00.000Z",436.21,440.54,446.63,434.69,2690.35229231
"2015-11-04T10:00:00.000Z",440.53,460,464.99,439.29,8061.77715085
"2015-11-04T11:00:00.000Z",459.99,473.29,474.7,457.08,9960.43849404
"2015-11-04T12:00:00.000Z",473.89,485,492.79,467.5,8743.71789913
"2015-11-04T13:00:00.000Z",486.46,489.44,504,479.01,15218.8369592
